Sample,qseqid,sseqid,pident,evalue,score,bitscore,length,qstart,qend,sstart,send,stitle,species,query_length
Q61,TRINITY_DN79815_c0_g1_i1,CAJHUB010000649.1,99.351,0,302,558,308,1,308,43298453,43298760,"CAJHUB010000649.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro683, whole genome shotgun sequence",Nyctereutes procyonoides,308
Q61,TRINITY_DN30722_c0_g1_i1,CAJHUB010000664.1,100,0,302,558,302,1,302,14693,14392,"CAJHUB010000664.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro697, whole genome shotgun sequence",Nyctereutes procyonoides,302
Q61,TRINITY_DN19762_c0_g1_i1,CAJHUB010000649.1,99.351,0,302,558,308,1,308,3385636,3385329,"CAJHUB010000649.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro683, whole genome shotgun sequence",Nyctereutes procyonoides,374
Q61,TRINITY_DN58505_c0_g1_i1,CAJHUB010000622.1,99.672,0,302,558,305,1,305,92181,92485,"CAJHUB010000622.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro659, whole genome shotgun sequence",Nyctereutes procyonoides,305
Q61,TRINITY_DN14652_c0_g1_i1,CAJHUB010000560.1,99.672,0,302,558,305,1,305,22212,22516,"CAJHUB010000560.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro602, whole genome shotgun sequence",Nyctereutes procyonoides,305
Q61,TRINITY_DN28303_c0_g1_i1,CAJHUB010000704.1,99.353,0,302,558,309,1,308,22513,22821,"CAJHUB010000704.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro732, whole genome shotgun sequence",Nyctereutes procyonoides,308
Q61,TRINITY_DN74807_c0_g1_i1,CAJHUB010000565.1,100,0,302,558,302,1,302,32168,31867,"CAJHUB010000565.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro607, whole genome shotgun sequence",Nyctereutes procyonoides,302
Q61,TRINITY_DN469_c0_g1_i1,CAJHUB010000633.1,100,0,302,558,302,1,302,182364,182665,"CAJHUB010000633.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro669, whole genome shotgun sequence",Nyctereutes procyonoides,302
Q61,TRINITY_DN61585_c0_g1_i1,CAJHUB010000765.1,99.351,0,302,558,308,1,308,332707,333014,"CAJHUB010000765.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro788, whole genome shotgun sequence",Nyctereutes procyonoides,308
Q61,TRINITY_DN13346_c0_g1_i1,CAJHUB010000725.1,100,0,302,558,302,1,302,34051,33750,"CAJHUB010000725.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro751, whole genome shotgun sequence",Nyctereutes procyonoides,302
Q61,TRINITY_DN44135_c0_g1_i1,NC_052535.1,100,0,302,558,302,1,302,18688447,18688146,"NC_052535.1 Gallus gallus isolate bGalGal1 chromosome 4, bGalGal1.mat.broiler.GRCg7b, whole genome shotgun sequence",Gallus gallus,302
Q61,TRINITY_DN56397_c1_g1_i1,CAJHUB010000553.1,100,0,302,558,302,1,302,22823,22522,"CAJHUB010000553.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro597, whole genome shotgun sequence",Nyctereutes procyonoides,302
Q61,TRINITY_DN44515_c0_g1_i1,RAQP01000952.1,99.351,0,302,558,308,14,321,538222,537915,"RAQP01000952.1 Marmota himalayana scaffold952, whole genome shotgun sequence",Marmota himalayana,324
Q61,TRINITY_DN2566_c0_g1_i1,CAJHUB010000765.1,99.038,0,302,558,312,1,311,19715,19404,"CAJHUB010000765.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro788, whole genome shotgun sequence",Nyctereutes procyonoides,311
Q61,TRINITY_DN42229_c0_g1_i1,CAJHUB010000649.1,99.038,0,302,558,312,1,311,61051781,61052092,"CAJHUB010000649.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro683, whole genome shotgun sequence",Nyctereutes procyonoides,311
Q61,TRINITY_DN44257_c0_g1_i1,CAJHUB010000758.1,99.351,0,302,558,308,1,308,36170,35863,"CAJHUB010000758.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro781, whole genome shotgun sequence",Nyctereutes procyonoides,308
Q61,TRINITY_DN19106_c0_g1_i1,CAJHUB010000781.1,100,0,302,558,302,4,305,3178515,3178214,"CAJHUB010000781.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro801, whole genome shotgun sequence",Nyctereutes procyonoides,305
Q61,TRINITY_DN40409_c0_g1_i1,CAJHUB010000672.1,100,0,302,558,302,1,302,47222345,47222044,"CAJHUB010000672.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro703, whole genome shotgun sequence",Nyctereutes procyonoides,302
Q61,TRINITY_DN27014_c0_g1_i1,CAJHUB010000781.1,100,0,302,558,302,1,302,2464285,2463984,"CAJHUB010000781.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro801, whole genome shotgun sequence",Nyctereutes procyonoides,302
Q61,TRINITY_DN14082_c0_g1_i1,CAJHUB010000653.1,99.042,0,302,558,313,1,310,4371648,4371336,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,310
Q61,TRINITY_DN42983_c0_g1_i1,CAJHUB010000731.1,99.035,0,302,558,311,1,311,42890,43200,"CAJHUB010000731.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro757, whole genome shotgun sequence",Nyctereutes procyonoides,311
Q61,TRINITY_DN16754_c0_g1_i1,CAJHUB010000620.1,100,0,302,558,302,2,303,64508,64207,"CAJHUB010000620.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro657, whole genome shotgun sequence",Nyctereutes procyonoides,303
Q61,TRINITY_DN14056_c0_g1_i1,CAJHUB010000727.1,99.672,0,302,558,305,1,305,161630,161934,"CAJHUB010000727.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro753, whole genome shotgun sequence",Nyctereutes procyonoides,305
Q61,TRINITY_DN47195_c0_g1_i1,CAJHUB010000769.1,100,0,302,558,302,1,302,28272510,28272811,"CAJHUB010000769.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro791, whole genome shotgun sequence",Nyctereutes procyonoides,302
Q61,TRINITY_DN61690_c0_g1_i1,CAJHUB010000649.1,99.672,0,302,558,305,1,305,43268184,43268488,"CAJHUB010000649.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro683, whole genome shotgun sequence",Nyctereutes procyonoides,305
Q61,TRINITY_DN72007_c0_g1_i1,CAJHUB010000769.1,100,0,302,558,302,1,302,84281143,84280842,"CAJHUB010000769.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro791, whole genome shotgun sequence",Nyctereutes procyonoides,302
Q61,TRINITY_DN69478_c0_g1_i1,CAJHUB010000724.1,99.672,0,302,558,305,1,305,65260,64956,"CAJHUB010000724.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro750, whole genome shotgun sequence",Nyctereutes procyonoides,305
Q61,TRINITY_DN30226_c0_g1_i1,NW_024010215.1,99.672,0,302,558,305,1,305,8030,7726,"NW_024010215.1 Anas platyrhynchos isolate Z2 breed Pekin duck unplaced genomic scaffold, ZJU1.0 scaffold746, whole genome shotgun sequence",Anas platyrhynchos,305
Q61,TRINITY_DN68852_c0_g1_i1,NC_051787.1,99.672,0,302,558,305,1,305,10860687,10860383,"NC_051787.1 Anas platyrhynchos isolate Z2 breed Pekin duck chromosome 16, ZJU1.0, whole genome shotgun sequence",Anas platyrhynchos,305
Q61,TRINITY_DN782_c0_g1_i1,CAJHUB010000630.1,100,0,302,558,302,1,302,129959,130260,"CAJHUB010000630.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro666, whole genome shotgun sequence",Nyctereutes procyonoides,302
Q61,TRINITY_DN23652_c0_g1_i1,CAJHUB010000781.1,100,0,303,560,303,1,303,3757270,3757572,"CAJHUB010000781.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro801, whole genome shotgun sequence",Nyctereutes procyonoides,303
Q61,TRINITY_DN79956_c0_g1_i1,CAJHUB010000781.1,100,0,303,560,303,1,303,2704443,2704745,"CAJHUB010000781.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro801, whole genome shotgun sequence",Nyctereutes procyonoides,303
Q61,TRINITY_DN79568_c0_g1_i1,CAJHUB010000781.1,100,0,303,560,303,1,303,3577482,3577784,"CAJHUB010000781.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro801, whole genome shotgun sequence",Nyctereutes procyonoides,303
Q61,TRINITY_DN8840_c0_g1_i1,CAJHUB010000781.1,100,0,303,560,303,4,306,2868218,2867916,"CAJHUB010000781.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro801, whole genome shotgun sequence",Nyctereutes procyonoides,306
Q61,TRINITY_DN59594_c0_g1_i1,CAJHUB010000781.1,100,0,303,560,303,1,303,3092509,3092811,"CAJHUB010000781.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro801, whole genome shotgun sequence",Nyctereutes procyonoides,303
Q61,TRINITY_DN20366_c0_g1_i1,CAJHUB010000731.1,100,0,303,560,303,1,303,55179,55481,"CAJHUB010000731.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro757, whole genome shotgun sequence",Nyctereutes procyonoides,303
Q61,TRINITY_DN72302_c0_g1_i1,CAJHUB010000761.1,100,0,303,560,303,1,303,14851377,14851679,"CAJHUB010000761.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro784, whole genome shotgun sequence",Nyctereutes procyonoides,303
Q61,TRINITY_DN43684_c2_g1_i1,NC_051774.1,100,0,303,560,303,1,303,118826582,118826280,"NC_051774.1 Anas platyrhynchos isolate Z2 breed Pekin duck chromosome 3, ZJU1.0, whole genome shotgun sequence",Anas platyrhynchos,303
Q61,TRINITY_DN53491_c0_g1_i1,NC_051792.1,100,0,303,560,303,1,303,13991884,13992186,"NC_051792.1 Anas platyrhynchos isolate Z2 breed Pekin duck chromosome 21, ZJU1.0, whole genome shotgun sequence",Anas platyrhynchos,303
Q61,TRINITY_DN1712_c0_g1_i1,CAJHUB010000724.1,99.353,0,303,560,309,1,309,81184,81492,"CAJHUB010000724.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro750, whole genome shotgun sequence",Nyctereutes procyonoides,309
Q61,TRINITY_DN77063_c0_g1_i1,CAJHUB010000749.1,100,0,303,560,303,1,303,46771572,46771270,"CAJHUB010000749.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro773, whole genome shotgun sequence",Nyctereutes procyonoides,303
Q61,TRINITY_DN16965_c0_g1_i1,NW_024009812.1,99.038,0,303,560,312,1,312,47303,46992,"NW_024009812.1 Anas platyrhynchos isolate Z2 breed Pekin duck unplaced genomic scaffold, ZJU1.0 scaffold287, whole genome shotgun sequence",Anas platyrhynchos,318
Q61,TRINITY_DN44682_c0_g1_i1,CAJHUB010000621.1,99.674,0,303,560,307,1,307,102596,102901,"CAJHUB010000621.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro658, whole genome shotgun sequence",Nyctereutes procyonoides,314
Q61,TRINITY_DN76435_c0_g1_i1,CAJHUB010000653.1,99.353,0,303,560,309,1,309,4377434,4377742,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,309
Q61,TRINITY_DN1056_c0_g1_i1,CAJHUB010000627.1,100,0,303,560,303,1,303,124045,123743,"CAJHUB010000627.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro663, whole genome shotgun sequence",Nyctereutes procyonoides,303
Q61,TRINITY_DN11516_c0_g1_i1,CAJHUB010000769.1,99.353,0,303,560,309,1,309,84394100,84393792,"CAJHUB010000769.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro791, whole genome shotgun sequence",Nyctereutes procyonoides,309
Q61,TRINITY_DN48700_c0_g1_i1,CAJHUB010000639.1,99.673,0,303,560,306,1,306,187978,187673,"CAJHUB010000639.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro674, whole genome shotgun sequence",Nyctereutes procyonoides,306
Q61,TRINITY_DN74325_c0_g1_i1,CAJHUB010000649.1,99.673,0,303,560,306,1,306,43267532,43267837,"CAJHUB010000649.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro683, whole genome shotgun sequence",Nyctereutes procyonoides,306
Q61,TRINITY_DN64977_c0_g1_i1,CAJHUB010000711.1,99.673,0,303,560,306,1,306,39658088,39657783,"CAJHUB010000711.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro739, whole genome shotgun sequence",Nyctereutes procyonoides,306
Q61,TRINITY_DN719_c0_g1_i1,CAJHUB010000588.1,99.038,0,303,560,312,4,315,18574,18263,"CAJHUB010000588.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro628, whole genome shotgun sequence",Nyctereutes procyonoides,315
Q61,TRINITY_DN14202_c0_g1_i1,CAJHUB010000754.1,99.673,0,303,560,306,1,306,22500024,22500329,"CAJHUB010000754.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro778, whole genome shotgun sequence",Nyctereutes procyonoides,306
Q61,TRINITY_DN76539_c0_g1_i1,CAJHUB010000760.1,99.673,0,303,560,306,1,306,24959245,24958940,"CAJHUB010000760.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro783, whole genome shotgun sequence",Nyctereutes procyonoides,306
Q61,TRINITY_DN29481_c0_g1_i1,NW_024009753.1,99.353,0,303,560,309,1,309,34877,35185,"NW_024009753.1 Anas platyrhynchos isolate Z2 breed Pekin duck unplaced genomic scaffold, ZJU1.0 scaffold217, whole genome shotgun sequence",Anas platyrhynchos,309
Q61,TRINITY_DN30740_c0_g1_i1,RAQP01000983.1,99.673,0,303,560,306,1,306,88046,87741,"RAQP01000983.1 Marmota himalayana scaffold983, whole genome shotgun sequence",Marmota himalayana,306
Q61,TRINITY_DN43944_c0_g1_i1,NW_026258900.1,99.673,0,303,560,306,1,306,24157,23852,"NW_026258900.1 Oryctolagus cuniculus isolate DNA-2018 breed New Zealand White unplaced genomic scaffold, UM_NZW_1.0 contig_2766, whole genome shotgun sequence",Oryctolagus cuniculus,306
Q61,TRINITY_DN68848_c0_g1_i1,CAJHUB010000671.1,99.355,0,303,560,310,1,310,47913819,47913512,"CAJHUB010000671.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro702, whole genome shotgun sequence",Nyctereutes procyonoides,310
Q61,TRINITY_DN69379_c0_g1_i1,CAJHUB010000639.1,100,0,303,560,303,1,303,131921,131619,"CAJHUB010000639.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro674, whole genome shotgun sequence",Nyctereutes procyonoides,303
Q61,TRINITY_DN5733_c0_g1_i1,CAJHUB010000672.1,100,0,303,560,303,1,303,47123662,47123360,"CAJHUB010000672.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro703, whole genome shotgun sequence",Nyctereutes procyonoides,303
Q61,TRINITY_DN31081_c0_g1_i1,CAJHUB010000565.1,99.673,0,303,560,306,1,306,14738,14433,"CAJHUB010000565.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro607, whole genome shotgun sequence",Nyctereutes procyonoides,306
Q61,TRINITY_DN12651_c0_g1_i1,CAJHUB010000769.1,99.353,0,303,560,309,1,309,28466798,28467106,"CAJHUB010000769.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro791, whole genome shotgun sequence",Nyctereutes procyonoides,309
Q61,TRINITY_DN20883_c0_g1_i1,CAJHUB010000789.1,99.673,0,303,560,306,1,306,32232223,32232528,"CAJHUB010000789.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro809, whole genome shotgun sequence",Nyctereutes procyonoides,306
Q61,TRINITY_DN30445_c0_g1_i1,CAJHUB010000587.1,99.673,0,303,560,306,1,306,3773,4078,"CAJHUB010000587.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro627, whole genome shotgun sequence",Nyctereutes procyonoides,306
Q61,TRINITY_DN58761_c0_g1_i1,NC_051775.1,99.673,0,303,560,306,1,306,34785,35090,"NC_051775.1 Anas platyrhynchos isolate Z2 breed Pekin duck chromosome 4, ZJU1.0, whole genome shotgun sequence",Anas platyrhynchos,306
Q61,TRINITY_DN62883_c0_g1_i1,CAJHUB010000647.1,100,0,304,562,304,1,304,92080,91777,"CAJHUB010000647.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro681, whole genome shotgun sequence",Nyctereutes procyonoides,304
Q61,TRINITY_DN60280_c0_g1_i1,CAJHUB010000672.1,100,0,304,562,304,1,304,45171682,45171379,"CAJHUB010000672.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro703, whole genome shotgun sequence",Nyctereutes procyonoides,304
Q61,TRINITY_DN66205_c0_g1_i1,CAJHUB010000672.1,100,0,304,562,304,1,304,45150998,45150695,"CAJHUB010000672.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro703, whole genome shotgun sequence",Nyctereutes procyonoides,304
Q61,TRINITY_DN17644_c0_g1_i1,CAJHUB010000664.1,99.674,0,304,562,307,1,307,88984,89290,"CAJHUB010000664.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro697, whole genome shotgun sequence",Nyctereutes procyonoides,307
Q61,TRINITY_DN2981_c0_g1_i1,CAJHUB010000586.1,99.042,0,304,562,313,1,313,47881,47569,"CAJHUB010000586.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro626, whole genome shotgun sequence",Nyctereutes procyonoides,313
Q61,TRINITY_DN4400_c0_g1_i1,CAJHUB010000724.1,100,0,304,562,304,1,304,146611,146914,"CAJHUB010000724.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro750, whole genome shotgun sequence",Nyctereutes procyonoides,305
Q61,TRINITY_DN45948_c0_g1_i1,CAJHUB010000769.1,99.674,0,304,562,307,1,307,28506558,28506252,"CAJHUB010000769.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro791, whole genome shotgun sequence",Nyctereutes procyonoides,307
Q61,TRINITY_DN15297_c0_g1_i1,CAJHUB010000760.1,99.674,0,304,562,307,1,307,25007908,25007602,"CAJHUB010000760.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro783, whole genome shotgun sequence",Nyctereutes procyonoides,307
Q61,TRINITY_DN3853_c0_g1_i1,CAJHUB010000730.1,99.674,0,304,562,307,1,307,99273,98967,"CAJHUB010000730.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro756, whole genome shotgun sequence",Nyctereutes procyonoides,307
Q61,TRINITY_DN83053_c0_g1_i1,CAJHUB010000708.1,99.674,0,304,562,307,1,307,1175,869,"CAJHUB010000708.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro736, whole genome shotgun sequence",Nyctereutes procyonoides,307
Q61,TRINITY_DN3012_c0_g1_i1,NW_024010055.1,100,0,304,562,304,1,304,27007,26704,"NW_024010055.1 Anas platyrhynchos isolate Z2 breed Pekin duck unplaced genomic scaffold, ZJU1.0 scaffold578, whole genome shotgun sequence",Anas platyrhynchos,304
Q61,TRINITY_DN70901_c1_g1_i1,JAGTXV010000376.1,100,0,304,562,304,12,315,46626,46323,"JAGTXV010000376.1 Muntiacus reevesi isolate NWPU-IOZ-04 HiC_scaffold_376, whole genome shotgun sequence",Muntiacus reevesi,315
Q61,TRINITY_DN29951_c0_g1_i1,CAJHUB010000653.1,100,0,304,562,304,1,304,4213011,4213314,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,304
Q61,TRINITY_DN14420_c0_g1_i1,CAJHUB010000639.1,99.674,0,304,562,307,1,307,145892,145586,"CAJHUB010000639.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro674, whole genome shotgun sequence",Nyctereutes procyonoides,307
Q61,TRINITY_DN14893_c0_g1_i1,CAJHUB010000514.1,99.674,0,304,562,307,1,307,12870,13176,"CAJHUB010000514.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro561, whole genome shotgun sequence",Nyctereutes procyonoides,309
Q61,TRINITY_DN44367_c0_g1_i1,CAJHUB010000386.1,99.674,0,304,562,307,1,307,2921,2615,"CAJHUB010000386.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro446, whole genome shotgun sequence",Nyctereutes procyonoides,307
Q61,TRINITY_DN14574_c0_g1_i1,CAJHUB010000769.1,100,0,304,562,304,1,304,28538177,28538480,"CAJHUB010000769.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro791, whole genome shotgun sequence",Nyctereutes procyonoides,304
Q61,TRINITY_DN22082_c0_g1_i1,CAJHUB010000726.1,99.355,0,304,562,310,1,310,152522,152213,"CAJHUB010000726.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro752, whole genome shotgun sequence",Nyctereutes procyonoides,310
Q61,TRINITY_DN3864_c0_g1_i1,CAJHUB010000726.1,99.355,0,304,562,310,1,310,64351,64660,"CAJHUB010000726.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro752, whole genome shotgun sequence",Nyctereutes procyonoides,310
Q61,TRINITY_DN47950_c0_g1_i1,CAJHUB010000639.1,99.355,0,304,562,310,1,310,121527,121218,"CAJHUB010000639.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro674, whole genome shotgun sequence",Nyctereutes procyonoides,312
